time_window,avg_price,max_bid
0.0,317.8863636363636,264
5.0,271.47297297297297,267
10.0,268.14102564102564,267
15.0,266.0,266
20.0,266.3181818181818,268
25.0,268.5217391304348,270
30.0,265.7090909090909,266
35.0,262.2733333333333,263
40.0,258.8529411764706,259
45.0,258.76119402985074,258
50.0,263.7631578947368,264
55.0,263.33870967741933,263
60.0,260.03968253968253,259
65.0,261.13492063492066,263
70.0,253.875,253
75.0,261.1607142857143,262
80.0,267.0689655172414,267
85.0,260.33720930232556,260
90.0,260.5820895522388,263
95.0,264.1551724137931,266
100.0,259.0615384615385,259
105.0,255.43650793650792,255
110.0,259.27941176470586,262
115.0,264.1224489795918,264
120.0,264.33653846153845,263
125.0,268.0882352941176,268
130.0,268.53125,269
135.0,268.6666666666667,267
140.0,264.4396551724138,264
145.0,267.6532258064516,266
150.0,264.2457627118644,263
155.0,259.6027397260274,263
160.0,263.2083333333333,264
165.0,263.2368421052632,263
170.0,265.05555555555554,266
175.0,267.5,267
180.0,268.0948275862069,269
185.0,265.04237288135596,268
190.0,264.9519230769231,263
195.0,261.25757575757575,261
200.0,262.50943396226415,268
205.0,269.0,268
210.0,268.81111111111113,268
215.0,268.07954545454544,267
220.0,265.9942528735632,266
225.0,262.97169811320754,264
230.0,261.76153846153846,263
235.0,263.56666666666666,264
240.0,262.80128205128204,263
245.0,264.2278481012658,265
250.0,267.75,269
255.0,269.61,269
260.0,265.3813559322034,266
265.0,264.02542372881356,263
270.0,262.1803278688525,262
275.0,265.17692307692306,264
280.0,264.0,264
285.0,265.7361111111111,270
290.0,270.10833333333335,270
295.0,270.27272727272725,269
300.0,266.52777777777777,267
305.0,263.20652173913044,269
310.0,264.6666666666667,265
315.0,264.0970149253731,265
320.0,262.18666666666667,261
325.0,261.4078947368421,260
330.0,258.9387755102041,256
335.0,260.75757575757575,263
340.0,260.05479452054794,263
345.0,263.3333333333333,263
350.0,262.84313725490193,263
355.0,268.1333333333333,269
360.0,267.96610169491527,269
365.0,259.66,262
370.0,261.9121621621622,265
375.0,267.5,268
380.0,293.92424242424244,267
385.0,258.13392857142856,261
390.0,254.1864406779661,256
395.0,254.02173913043478,255
400.0,256.719696969697,257
405.0,257.5192307692308,257
410.0,252.0390625,257
415.0,252.97058823529412,249
420.0,253.88372093023256,251
425.0,258.1774193548387,260
430.0,262.94736842105266,263
435.0,266.775,268
440.0,261.0816326530612,263
445.0,256.31451612903226,257
450.0,264.4811320754717,266
455.0,265.27450980392155,263
460.0,265.81481481481484,263
465.0,262.4727272727273,263
470.0,266.0508474576271,269
475.0,269.6826923076923,269
480.0,269.43518518518516,269
485.0,263.3888888888889,269
490.0,264.5,259
495.0,263.52777777777777,263
500.0,261.50735294117646,264
505.0,265.3125,264
510.0,264.6636363636364,264
515.0,262.8357142857143,268
520.0,265.4237288135593,262
525.0,260.87254901960785,261
530.0,262.86486486486484,262
535.0,264.36538461538464,263
540.0,267.140350877193,268
545.0,263.78333333333336,262
550.0,260.1759259259259,260
555.0,261.3524590163934,263
560.0,266.7173913043478,267
565.0,265.7542372881356,266
570.0,264.1666666666667,265
575.0,262.1909090909091,269
580.0,265.4166666666667,264
585.0,264.51190476190476,264
590.0,266.8787878787879,269
595.0,269.9183673469388,269
600.0,268.9318181818182,269
605.0,270.7040816326531,269
610.0,271.94117647058823,268
615.0,269.8469387755102,268
620.0,265.52702702702703,265
625.0,264.4264705882353,263
630.0,262.69871794871796,263
635.0,262.96875,265
640.0,269.4,268
645.0,270.7542372881356,268
650.0,270.3225806451613,268
655.0,268.33035714285717,267
660.0,268.2280701754386,266
665.0,269.01,266
670.0,264.61764705882354,262
675.0,261.1515151515151,268
680.0,268.075,268
685.0,269.20535714285717,267
690.0,268.8125,267
695.0,267.63829787234044,268
700.0,262.68382352941177,266
705.0,265.25757575757575,266
710.0,266.04761904761904,268
715.0,261.7734375,262
720.0,265.8375,261
725.0,264.1015625,258
730.0,262.890625,263
735.0,265.5169491525424,269
740.0,265.10833333333335,265
745.0,265.3965517241379,267
750.0,267.29347826086956,267
755.0,262.86290322580646,263
760.0,261.8787878787879,262
765.0,263.85849056603774,263
770.0,263.5975609756098,261
775.0,263.7916666666667,263
780.0,265.79464285714283,266
785.0,264.3666666666667,266
790.0,258.1666666666667,262
795.0,258.1666666666667,262
800.0,262.02777777777777,263
805.0,254.6086956521739,254
