time_window,avg_price,max_bid
0.0,389.5625,262
3.0,275.925,264
6.0,272.55555555555554,266
9.0,268.66129032258067,267
12.0,267.9047619047619,267
15.0,266.225,265
18.0,264.6666666666667,266
21.0,266.59574468085106,268
24.0,268.9054054054054,270
27.0,268.1,270
30.0,266.2692307692308,260
33.0,264.67857142857144,266
36.0,261.93023255813955,263
39.0,261.2340425531915,259
42.0,257.65,259
45.0,256.2894736842105,257
48.0,262.1630434782609,261
51.0,264.11764705882354,264
54.0,264.9107142857143,263
57.0,262.5625,263
60.0,260.46774193548384,259
63.0,260.23333333333335,259
66.0,262.6388888888889,263
69.0,255.34375,257
72.0,253.63333333333333,253
75.0,257.625,254
78.0,265.5,264
81.0,267.9594594594595,267
84.0,262.5740740740741,260
87.0,259.13461538461536,260
90.0,258.8452380952381,263
93.0,264.3488372093023,264
96.0,263.43939393939394,266
99.0,262.8709677419355,259
102.0,257.0243902439024,255
105.0,255.24358974358975,255
108.0,255.82857142857142,255
111.0,258.8780487804878,259
114.0,263.4230769230769,264
117.0,264.21153846153845,259
120.0,264.05357142857144,262
123.0,265.1,265
126.0,268.4193548387097,267
129.0,269.36764705882354,269
132.0,268.0128205128205,268
135.0,268.9756097560976,267
138.0,267.22727272727275,266
141.0,264.125,263
144.0,266.6756756756757,266
147.0,267.3125,263
150.0,265.6666666666667,263
153.0,262.15555555555557,261
156.0,259.38775510204084,256
159.0,261.4054054054054,263
162.0,264.1764705882353,264
165.0,264.02777777777777,263
168.0,262.8243243243243,261
171.0,265.01428571428573,266
174.0,266.61290322580646,266
177.0,268.05357142857144,267
180.0,268.32894736842104,269
183.0,267.78125,266
186.0,264.6842105263158,268
189.0,263.98148148148147,262
192.0,265.1029411764706,263
195.0,261.07954545454544,261
198.0,262.1216216216216,263
201.0,261.6,263
204.0,267.8,268
207.0,269.0,268
210.0,269.0,268
213.0,268.31666666666666,268
216.0,268.875,267
219.0,266.6938775510204,263
222.0,265.44897959183675,266
225.0,263.6034482758621,264
228.0,261.8970588235294,260
231.0,261.1818181818182,263
234.0,264.2567567567568,263
237.0,263.1617647058824,264
240.0,261.921568627451,261
243.0,265.19565217391306,265
246.0,263.7608695652174,265
249.0,265.02702702702703,263
252.0,268.94827586206895,269
255.0,270.5,269
258.0,268.4166666666667,269
261.0,265.0975609756098,266
264.0,264.65277777777777,263
267.0,263.578125,263
270.0,262.06976744186045,262
273.0,263.4259259259259,261
276.0,265.125,264
279.0,264.47222222222223,264
282.0,263.9264705882353,261
285.0,264.75,261
288.0,268.12,270
291.0,269.85714285714283,268
294.0,269.42424242424244,269
297.0,270.6515151515151,269
300.0,268.47727272727275,267
303.0,263.1756756756757,263
306.0,262.3076923076923,260
309.0,265.35185185185185,269
312.0,264.5689655172414,265
315.0,264.7875,265
318.0,262.85555555555555,263
321.0,262.04545454545456,261
324.0,262.5833333333333,261
327.0,260.5744680851064,260
330.0,260.3636363636364,252
333.0,257.525,256
336.0,263.05263157894734,263
339.0,256.65,262
342.0,263.80263157894734,263
345.0,263.52272727272725,263
348.0,262.3333333333333,263
351.0,262.94117647058823,263
354.0,265.6290322580645,269
357.0,269.5,269
360.0,269.43939393939394,269
363.0,265.0897435897436,268
366.0,259.35,262
369.0,258.7738095238095,257
372.0,263.6363636363636,265
375.0,266.9107142857143,266
378.0,273.7741935483871,268
381.0,309.5128205128205,267
384.0,261.6756756756757,263
387.0,256.27941176470586,255
390.0,255.14705882352942,256
393.0,252.43548387096774,249
396.0,254.07407407407408,253
399.0,256.4318181818182,257
402.0,256.62857142857143,257
405.0,256.7,256
408.0,257.04761904761904,257
411.0,251.85135135135135,253
414.0,251.89285714285714,249
417.0,253.44736842105263,249
420.0,253.85714285714286,251
423.0,255.6,256
426.0,258.94594594594594,260
429.0,260.1578947368421,259
432.0,263.1470588235294,263
435.0,265.5833333333333,265
438.0,267.75714285714287,268
441.0,261.2162162162162,263
444.0,256.6730769230769,256
447.0,256.1279069767442,257
450.0,264.4032258064516,265
453.0,264.22857142857146,266
456.0,265.42857142857144,263
459.0,266.7241379310345,263
462.0,265.4,263
465.0,262.7142857142857,263
468.0,263.15277777777777,263
471.0,265.74242424242425,269
474.0,269.5,269
477.0,269.80645161290323,269
480.0,269.5735294117647,269
483.0,265.9310344827586,269
486.0,264.58620689655174,269
489.0,264.5,259
492.0,264.5,259
495.0,263.94827586206895,261
498.0,261.5975609756098,263
501.0,260.93589743589746,263
504.0,265.72,264
507.0,265.2142857142857,263
510.0,264.15,263
513.0,264.75757575757575,264
516.0,260.8222222222222,257
519.0,267.1585365853659,268
522.0,264.65714285714284,261
525.0,261.01612903225805,260
528.0,260.61538461538464,261
531.0,262.98,262
534.0,264.0263157894737,262
537.0,264.5897435897436,263
540.0,267.52702702702703,268
543.0,266.09375,262
546.0,264.0416666666667,262
549.0,260.3484848484849,260
552.0,260.3939393939394,258
555.0,259.8636363636364,258
558.0,264.45652173913044,266
561.0,266.4871794871795,266
564.0,266.97058823529414,267
567.0,265.27027027027026,264
570.0,265.34444444444443,265
573.0,261.64285714285717,263
576.0,260.97058823529414,259
579.0,266.219512195122,269
582.0,265.20212765957444,264
585.0,264.42391304347825,263
588.0,265.09615384615387,264
591.0,266.1125,269
594.0,270.0,269
597.0,269.8709677419355,269
600.0,268.11538461538464,267
603.0,270.7413793103448,269
606.0,270.03225806451616,269
609.0,272.0,268
612.0,271.8965517241379,268
615.0,269.7068965517241,268
618.0,269.78125,267
621.0,265.36046511627904,265
624.0,263.42045454545456,263
627.0,265.04651162790697,262
630.0,263.47872340425533,263
633.0,260.51063829787233,262
636.0,263.12857142857143,262
639.0,268.7162162162162,268
642.0,269.5833333333333,268
645.0,270.030303030303,268
648.0,271.4418604651163,268
651.0,270.53125,268
654.0,267.85526315789474,268
657.0,269.11290322580646,266
660.0,268.5810810810811,266
663.0,267.3,266
666.0,270.64814814814815,266
669.0,266.14864864864865,262
672.0,264.1363636363636,262
675.0,260.24468085106383,260
678.0,265.46875,268
681.0,268.04411764705884,268
684.0,267.85714285714283,267
687.0,270.02941176470586,267
690.0,269.1470588235294,267
693.0,268.1875,268
696.0,267.6034482758621,268
699.0,263.9189189189189,266
702.0,262.47435897435895,262
705.0,263.4,262
708.0,268.37142857142857,267
711.0,266.1860465116279,268
714.0,262.3378378378378,262
717.0,261.57894736842104,261
720.0,266.14285714285717,261
723.0,265.0681818181818,261
726.0,264.4125,258
729.0,262.2631578947368,263
732.0,263.375,261
735.0,265.9,269
738.0,265.1162790697674,269
741.0,265.171875,262
744.0,264.19444444444446,261
747.0,266.51612903225805,267
750.0,267.875,267
753.0,265.8857142857143,266
756.0,262.9264705882353,263
759.0,260.2682926829268,261
762.0,263.2875,262
765.0,263.9594594594595,263
768.0,263.5869565217391,263
771.0,263.54347826086956,259
774.0,264.07142857142856,262
777.0,263.5138888888889,263
780.0,265.3333333333333,264
783.0,265.8181818181818,266
786.0,264.3529411764706,262
789.0,262.6764705882353,262
792.0,255.38888888888889,254
795.0,255.06451612903226,255
798.0,263.22222222222223,263
801.0,261.9,263
804.0,256.3918918918919,258
807.0,254.2325581395349,254
810.0,256.34722222222223,257
813.0,254.46511627906978,257
816.0,254.4375,250
819.0,256.04347826086956,256
822.0,256.77272727272725,260
825.0,257.0681818181818,260
828.0,257.0853658536585,254
831.0,255.5857142857143,255
834.0,255.67391304347825,255
837.0,259.6931818181818,259
840.0,257.9404761904762,263
843.0,257.2450980392157,262
846.0,266.6617647058824,261
849.0,264.10714285714283,261
852.0,263.4761904761905,261
855.0,256.6904761904762,259
858.0,255.03571428571428,254
861.0,255.51666666666668,254
864.0,255.6818181818182,255
867.0,253.9878048780488,253
870.0,256.22222222222223,257
873.0,253.4090909090909,257
876.0,253.02272727272728,253
879.0,254.58,256
882.0,256.07575757575756,257
885.0,260.3414634146341,261
888.0,254.77777777777777,259
891.0,253.94444444444446,253
894.0,255.3815789473684,256
897.0,253.53947368421052,255
900.0,249.9814814814815,243
903.0,248.55,244
906.0,248.82857142857142,245
909.0,250.02777777777777,247
912.0,252.22857142857143,254
915.0,249.72222222222223,254
918.0,259.2236842105263,260
921.0,282.81666666666666,263
924.0,338.95,263
927.0,290.3095238095238,264
930.0,283.2105263157895,269
933.0,269.57142857142856,269
936.0,266.85,263
939.0,261.5882352941176,260
942.0,323.53125,262
945.0,281.6666666666667,267
948.0,290.0625,268
951.0,297.1617647058824,269
954.0,283.8142857142857,269
957.0,272.1029411764706,263
960.0,262.26,263
963.0,262.48333333333335,263
966.0,299.9428571428571,263
969.0,362.51851851851853,265
972.0,296.0151515151515,266
975.0,274.0243902439024,269
978.0,262.95454545454544,262
981.0,272.72,259
984.0,254.93548387096774,258
987.0,236.19565217391303,252
990.0,232.7962962962963,252
993.0,233.70833333333334,238
996.0,246.79032258064515,249
999.0,252.23809523809524,252
1002.0,254.44117647058823,254
1005.0,256.8,258
1008.0,247.2608695652174,258
1011.0,223.22222222222223,226
1014.0,255.3709677419355,259
1017.0,351.73214285714283,259
1020.0,316.8863636363636,261
1023.0,330.21794871794873,264
1026.0,284.1621621621622,260
1029.0,261.92857142857144,260
1032.0,329.63461538461536,260
1035.0,296.2105263157895,259
1038.0,285.46,261
1041.0,283.34375,262
1044.0,300.0740740740741,266
1047.0,362.5952380952381,266
1050.0,308.5882352941176,268
1053.0,308.32608695652175,268
1056.0,295.0857142857143,268
1059.0,282.1666666666667,268
1062.0,267.90909090909093,263
1065.0,364.0769230769231,261
1068.0,328.8142857142857,268
1071.0,270.9142857142857,268
1074.0,266.4861111111111,268
1077.0,264.1029411764706,262
1080.0,262.15277777777777,262
1083.0,258.69767441860466,259
1086.0,260.828125,257
1089.0,259.73333333333335,255
1092.0,256.6969696969697,255
1095.0,254.0897435897436,255
1098.0,256.758064516129,250
1101.0,286.109375,259
1104.0,318.8333333333333,268
1107.0,281.1904761904762,268
1110.0,270.05172413793105,265
1113.0,268.56666666666666,266
1116.0,268.1363636363636,267
1119.0,266.5,266
1122.0,296.44736842105266,268
1125.0,286.71875,265
1128.0,281.68055555555554,265
1131.0,268.9255319148936,265
1134.0,264.2,266
1137.0,259.42105263157896,258
1140.0,262.6111111111111,261
1143.0,266.4848484848485,264
1146.0,263.90277777777777,264
1149.0,262.1875,261
1152.0,260.94827586206895,259
1155.0,261.72058823529414,262
1158.0,258.80555555555554,259
1161.0,270.07608695652175,263
1164.0,295.0681818181818,269
1167.0,288.7972972972973,262
1170.0,276.5425531914894,267
1173.0,272.84285714285716,268
1176.0,267.9761904761905,269
1179.0,261.8061224489796,261
1182.0,260.5357142857143,259
1185.0,268.0416666666667,268
1188.0,335.2,268
1191.0,347.06756756756755,267
1194.0,268.5,267
1197.0,270.1617647058824,267
1200.0,271.4512195121951,269
1203.0,266.9761904761905,264
1206.0,262.171875,264
1209.0,261.5806451612903,259
1212.0,318.1521739130435,261
1215.0,279.725,261
1218.0,269.2258064516129,267
1221.0,270.1730769230769,269
1224.0,276.6904761904762,266
1227.0,270.2857142857143,269
1230.0,271.0625,269
1233.0,268.66129032258067,269
1236.0,264.7125,264
1239.0,263.1081081081081,262
1242.0,266.2647058823529,261
1245.0,264.31,262
1248.0,257.9222222222222,262
1251.0,253.7826086956522,252
1254.0,245.9375,252
1257.0,306.6034482758621,262
1260.0,349.5892857142857,266
1263.0,280.1,264
1266.0,266.125,264
1269.0,257.48387096774195,259
1272.0,234.8125,256
1275.0,244.7608695652174,254
1278.0,254.17241379310346,253
1281.0,257.25,260
1284.0,251.7,249
1287.0,253.83333333333334,249
1290.0,251.1206896551724,251
1293.0,255.33333333333334,255
1296.0,256.484375,255
1299.0,257.22,262
1302.0,255.84285714285716,263
1305.0,281.453125,263
1308.0,291.2037037037037,264
1311.0,288.57142857142856,260
1314.0,256.69736842105266,259
1317.0,258.5,261
1320.0,223.5,254
1323.0,231.60344827586206,249
1326.0,235.1290322580645,256
1329.0,254.825,257
1332.0,256.90384615384613,261
1335.0,254.39655172413794,260
1338.0,260.30645161290323,261
1341.0,271.42857142857144,260
1344.0,278.3,260
1347.0,251.58064516129033,251
1350.0,252.12121212121212,252
1353.0,260.0108695652174,267
1356.0,267.5,267
1359.0,266.8636363636364,267
1362.0,264.5,263
1365.0,260.20588235294116,260
1368.0,257.5925925925926,262
1371.0,258.5740740740741,262
1374.0,258.16129032258067,257
1377.0,256.3333333333333,258
1380.0,291.9625,259
1383.0,257.64285714285717,260
1386.0,259.44117647058823,264
1389.0,266.27941176470586,267
1392.0,263.51851851851853,267
1395.0,349.8,270
1398.0,316.125,270
1401.0,287.65277777777777,264
1404.0,284.35714285714283,269
1407.0,319.24074074074076,269
1410.0,320.7741935483871,270
1413.0,334.7142857142857,270
1416.0,341.7142857142857,269
1419.0,282.3939393939394,269
1422.0,269.03846153846155,269
1425.0,264.3636363636364,264
1428.0,265.74074074074076,261
1431.0,404.92105263157896,269
1434.0,331.44736842105266,269
1437.0,260.15,265
1440.0,281.9861111111111,264
1443.0,269.22093023255815,267
1446.0,261.9166666666667,263
1449.0,258.80555555555554,258
1452.0,265.2875,265
1455.0,253.34848484848484,264
1458.0,261.7068965517241,261
1461.0,263.94827586206895,263
1464.0,256.796875,253
1467.0,257.0816326530612,256
1470.0,252.93548387096774,259
1473.0,250.25,248
1476.0,255.37142857142857,254
1479.0,259.8918918918919,261
1482.0,272.23333333333335,261
1485.0,274.22222222222223,256
1488.0,324.48148148148147,263
1491.0,338.8076923076923,269
1494.0,310.037037037037,260
1497.0,280.60714285714283,266
1500.0,271.7758620689655,259
1503.0,260.92045454545456,262
1506.0,274.6111111111111,262
1509.0,283.2692307692308,268
1512.0,274.1470588235294,268
1515.0,193.33333333333334,190
1518.0,210.92592592592592,194
1521.0,239.6081081081081,247
1524.0,243.79166666666666,240
1527.0,241.81034482758622,243
1530.0,207.34375,224
1533.0,221.82608695652175,212
1536.0,234.203125,217
1539.0,238.32258064516128,236
1542.0,293.8225806451613,268
1545.0,306.51428571428573,268
1548.0,300.04411764705884,267
1551.0,292.84375,265
1554.0,282.5869565217391,266
1557.0,273.1219512195122,266
1560.0,269.4875,264
1563.0,263.3139534883721,264
1566.0,259.2560975609756,260
1569.0,257.1551724137931,256
1572.0,253.62820512820514,253
1575.0,251.77941176470588,251
1578.0,254.4375,255
1581.0,251.5185185185185,255
1584.0,255.01612903225808,258
1587.0,275.6363636363636,262
1590.0,338.3888888888889,259
1593.0,253.58928571428572,252
1596.0,256.3,256
1599.0,292.59090909090907,263
1602.0,282.3030303030303,268
1605.0,268.92857142857144,267
1608.0,267.7241379310345,268
1611.0,263.9166666666667,266
1614.0,259.05,260
1617.0,261.4625,263
1620.0,262.4166666666667,263
1623.0,262.43548387096774,261
1626.0,264.5131578947368,263
1629.0,262.7386363636364,265
1632.0,262.19736842105266,259
1635.0,257.1025641025641,259
1638.0,251.17708333333334,251
1641.0,253.60714285714286,252
1644.0,252.32291666666666,257
1647.0,249.6818181818182,247
1650.0,249.3448275862069,250
1653.0,245.13333333333333,243
1656.0,245.42857142857142,241
1659.0,248.14,245
1662.0,251.6551724137931,250
1665.0,253.33333333333334,255
1668.0,258.2432432432432,260
1671.0,255.0,260
1674.0,250.56521739130434,247
1677.0,251.08064516129033,251
1680.0,252.93939393939394,253
1683.0,254.21428571428572,256
1686.0,251.7941176470588,251
1689.0,255.0,256
1692.0,251.44285714285715,246
1695.0,249.13333333333333,246
1698.0,249.3125,250
1701.0,249.52173913043478,250
1704.0,248.109375,245
1707.0,249.33870967741936,249
1710.0,251.55172413793105,252
1713.0,256.22340425531917,255
1716.0,250.85294117647058,252
1719.0,249.22340425531914,249
1722.0,253.29166666666666,253
1725.0,256.12857142857143,257
1728.0,255.72857142857143,257
1731.0,250.92857142857142,247
1734.0,248.4516129032258,248
1737.0,250.8793103448276,251
1740.0,252.83333333333334,251
1743.0,277.4574468085106,260
1746.0,301.4375,268
1749.0,262.36764705882354,268
1752.0,251.04054054054055,251
1755.0,247.61111111111111,244
1758.0,248.03846153846155,244
1761.0,249.75,244
1764.0,303.77941176470586,259
1767.0,308.6875,259
1770.0,332.0,262
1773.0,280.38709677419354,263
1776.0,251.5,251
1779.0,252.075,251
1782.0,252.8793103448276,251
1785.0,253.46774193548387,255
1788.0,259.6896551724138,260
1791.0,260.48214285714283,261
1794.0,269.15909090909093,256
1797.0,260.93055555555554,261
1800.0,260.4117647058824,259
1803.0,262.1621621621622,265
1806.0,259.0,265
1809.0,257.32142857142856,254
1812.0,262.47058823529414,262
1815.0,260.01724137931035,262
1818.0,252.85714285714286,250
1821.0,254.78205128205127,255
1824.0,257.64772727272725,258
1827.0,253.36,251
1830.0,253.89583333333334,251
1833.0,253.05555555555554,251
1836.0,255.44,251
1839.0,256.3888888888889,254
1842.0,257.6136363636364,257
1845.0,257.4193548387097,257
1848.0,267.34615384615387,252
1851.0,252.3030303030303,252
1854.0,250.0151515151515,249
1857.0,252.32142857142858,263
1860.0,279.2931034482759,263
1863.0,257.79761904761904,257
1866.0,265.35714285714283,265
1869.0,263.3888888888889,265
1872.0,261.1190476190476,261
1875.0,259.6666666666667,262
1878.0,263.3703703703704,262
1881.0,265.3918918918919,263
1884.0,268.27272727272725,268
1887.0,269.5,268
1890.0,268.7,268
1893.0,270.05882352941177,267
1896.0,270.65,268
1899.0,269.8783783783784,268
1902.0,272.04651162790697,266
1905.0,268.1078431372549,269
1908.0,262.6764705882353,262
1911.0,263.80882352941177,262
1914.0,262.39285714285717,260
1917.0,260.0769230769231,263
1920.0,265.96774193548384,266
1923.0,268.0625,268
1926.0,268.1470588235294,268
1929.0,267.5,266
1932.0,266.0,260
1935.0,266.1142857142857,268
1938.0,266.453125,264
1941.0,269.4555555555556,266
1944.0,268.2435897435897,268
1947.0,264.8857142857143,263
1950.0,265.68055555555554,263
1953.0,266.3921568627451,265
1956.0,267.6756756756757,265
1959.0,269.22972972972974,266
1962.0,268.0483870967742,267
1965.0,269.05555555555554,264
1968.0,266.07894736842104,265
1971.0,267.8888888888889,266
1974.0,267.48,263
1977.0,265.7241379310345,263
1980.0,264.51724137931035,263
1983.0,267.5,268
1986.0,265.86764705882354,262
1989.0,265.0394736842105,262
1992.0,261.05405405405406,259
1995.0,261.74242424242425,258
1998.0,261.5882352941176,257
2001.0,260.7244897959184,259
2004.0,263.64285714285717,264
2007.0,264.1857142857143,264
2010.0,262.5,262
2013.0,264.56410256410254,264
2016.0,266.2435897435897,266
2019.0,264.1875,263
2022.0,265.0975609756098,263
2025.0,260.22340425531917,261
2028.0,261.44117647058823,259
2031.0,258.7435897435897,259
2034.0,251.08536585365854,257
2037.0,250.38235294117646,251
2040.0,250.8804347826087,253
2043.0,250.53030303030303,245
2046.0,251.0681818181818,245
2049.0,257.6521739130435,258
2052.0,250.08695652173913,258
2055.0,245.5,247
2058.0,246.27777777777777,248
2061.0,249.52702702702703,251
2064.0,247.80882352941177,249
2067.0,250.77027027027026,252
2070.0,249.26923076923077,245
2073.0,250.03571428571428,247
2076.0,250.9512195121951,251
2079.0,252.51111111111112,253
2082.0,253.87142857142857,255
2085.0,254.359375,253
2088.0,247.5625,245
2091.0,252.94871794871796,253
2094.0,251.05882352941177,253
2097.0,248.0,244
2100.0,247.6590909090909,244
2103.0,254.13235294117646,251
2106.0,304.15277777777777,262
2109.0,301.8030303030303,265
2112.0,272.9642857142857,259
2115.0,260.5689655172414,259
2118.0,282.3333333333333,259
2121.0,371.78846153846155,263
2124.0,347.6730769230769,264
2127.0,320.0192307692308,260
2130.0,318.40384615384613,260
2133.0,286.40909090909093,262
2136.0,273.56060606060606,267
2139.0,266.82142857142856,267
2142.0,259.8857142857143,260
2145.0,290.7931034482759,256
2148.0,278.73809523809524,261
2151.0,263.5769230769231,263
2154.0,258.8529411764706,262
2157.0,252.24,251
2160.0,252.96774193548387,260
2163.0,259.80645161290323,260
2166.0,292.3787878787879,255
2169.0,292.2142857142857,268
2172.0,276.8125,268
2175.0,272.44827586206895,262
2178.0,267.5263157894737,262
2181.0,262.0833333333333,263
2184.0,234.83823529411765,255
2187.0,232.76136363636363,223
2190.0,244.57894736842104,236
2193.0,267.4,263
2196.0,301.0416666666667,265
2199.0,229.83333333333334,250
2202.0,298.28125,250
2205.0,243.17567567567568,256
2208.0,336.43333333333334,263
2211.0,344.42424242424244,265
2214.0,288.6363636363636,265
2217.0,262.48275862068965,259
2220.0,259.2758620689655,258
2223.0,298.78333333333336,259
2226.0,282.2857142857143,267
2229.0,269.15384615384613,267
2232.0,312.78333333333336,266
2235.0,312.80645161290323,266
2238.0,372.28333333333336,264
2241.0,286.71666666666664,261
2244.0,310.0833333333333,266
2247.0,303.2903225806452,266
2250.0,257.5,257
2253.0,318.5,266
2256.0,342.57894736842104,266
2259.0,379.6578947368421,266
2262.0,317.60526315789474,266
2265.0,274.7121212121212,266
2268.0,264.5344827586207,266
2271.0,259.8709677419355,260
2274.0,301.962962962963,262
2277.0,353.69354838709677,263
2280.0,376.45714285714286,264
2283.0,290.0,265
